ZIP CODE,Geography,Respite Reimbursement Rate ($/hr)
36631,ALABAMA,31.61
36633,ALABAMA,31.61
36640,ALABAMA,31.61
36641,ALABAMA,31.61
36644,ALABAMA,31.61
36652,ALABAMA,31.61
36660,ALABAMA,31.61
36663,ALABAMA,31.61
36670,ALABAMA,31.61
36671,ALABAMA,31.61
36675,ALABAMA,31.61
36685,ALABAMA,31.61
36688,ALABAMA,31.61
36689,ALABAMA,31.61
36690,ALABAMA,31.61
36691,ALABAMA,31.61
36693,ALABAMA,31.61
36695,ALABAMA,31.61
36701,ALABAMA,31.61
36702,ALABAMA,31.61
36703,ALABAMA,31.61
36720,ALABAMA,31.61
36721,ALABAMA,31.61
36722,ALABAMA,31.61
36723,ALABAMA,31.61
36726,ALABAMA,31.61
36727,ALABAMA,31.61
36728,ALABAMA,31.61
36732,ALABAMA,31.61
36736,ALABAMA,31.61
36738,ALABAMA,31.61
36740,ALABAMA,31.61
36741,ALABAMA,31.61
36742,ALABAMA,31.61
36744,ALABAMA,31.61
36745,ALABAMA,31.61
36748,ALABAMA,31.61
36749,ALABAMA,31.61
36750,ALABAMA,31.61
36751,ALABAMA,31.61
36752,ALABAMA,31.61
36753,ALABAMA,31.61
36754,ALABAMA,31.61
36756,ALABAMA,31.61
36758,ALABAMA,31.61
36759,ALABAMA,31.61
36761,ALABAMA,31.61
36762,ALABAMA,31.61
36763,ALABAMA,31.61
36764,ALABAMA,31.61
36765,ALABAMA,31.61
36766,ALABAMA,31.61
36767,ALABAMA,31.61
36768,ALABAMA,31.61
36769,ALABAMA,31.61
36773,ALABAMA,31.61
36775,ALABAMA,31.61
36776,ALABAMA,31.61
36778,ALABAMA,31.61
36779,ALABAMA,31.61
36782,ALABAMA,31.61
36783,ALABAMA,31.61
36784,ALABAMA,31.61
36785,ALABAMA,31.61
36786,ALABAMA,31.61
36790,ALABAMA,31.61
36792,ALABAMA,31.61
36793,ALABAMA,31.61
36801,ALABAMA,31.61
36802,ALABAMA,31.61
36803,ALABAMA,31.61
36804,ALABAMA,31.61
36830,ALABAMA,31.61
36831,ALABAMA,31.61
36832,ALABAMA,31.61
36849,ALABAMA,31.61
36850,ALABAMA,31.61
36851,ALABAMA,31.61
36852,ALABAMA,31.61
36853,ALABAMA,31.61
36854,ALABAMA,31.61
36855,ALABAMA,31.61
36856,ALABAMA,31.61
36858,ALABAMA,31.61
36859,ALABAMA,31.61
36860,ALABAMA,31.61
36861,ALABAMA,31.61
36862,ALABAMA,31.61
36863,ALABAMA,31.61
36865,ALABAMA,31.61
36866,ALABAMA,31.61
36867,ALABAMA,31.61
36868,ALABAMA,31.61
36869,ALABAMA,31.61
36870,ALABAMA,31.61
36871,ALABAMA,31.61
36872,ALABAMA,31.61
36874,ALABAMA,31.61
36875,ALABAMA,31.61
36877,ALABAMA,31.61
36879,ALABAMA,31.61
36901,ALABAMA,31.61
36904,ALABAMA,31.61
36906,ALABAMA,31.61
36907,ALABAMA,31.61
36908,ALABAMA,31.61
36910,ALABAMA,31.61
36912,ALABAMA,31.61
36913,ALABAMA,31.61
36915,ALABAMA,31.61
36916,ALABAMA,31.61
36919,ALABAMA,31.61
36921,ALABAMA,31.61
36922,ALABAMA,31.61
36925,ALABAMA,31.61
71601,ARKANSAS,30.95
71602,ARKANSAS,30.95
71603,ARKANSAS,30.95
71611,ARKANSAS,30.95
71612,ARKANSAS,30.95
71613,ARKANSAS,30.95
71630,ARKANSAS,30.95
71631,ARKANSAS,30.95
71635,ARKANSAS,30.95
71638,ARKANSAS,30.95
71639,ARKANSAS,30.95
71640,ARKANSAS,30.95
71642,ARKANSAS,30.95
71643,ARKANSAS,30.95
71644,ARKANSAS,30.95
71646,ARKANSAS,30.95
71647,ARKANSAS,30.95
71649,ARKANSAS,30.95
71650,ARKANSAS,30.95
71651,ARKANSAS,30.95
71652,ARKANSAS,30.95
71653,ARKANSAS,30.95
71654,ARKANSAS,30.95
71655,ARKANSAS,30.95
71656,ARKANSAS,30.95
71657,ARKANSAS,30.95
71658,ARKANSAS,30.95
71659,ARKANSAS,30.95
71660,ARKANSAS,30.95
71661,ARKANSAS,30.95
71662,ARKANSAS,30.95
71663,ARKANSAS,30.95
71665,ARKANSAS,30.95
71666,ARKANSAS,30.95
71667,ARKANSAS,30.95
71670,ARKANSAS,30.95
71671,ARKANSAS,30.95
71674,ARKANSAS,30.95
71675,ARKANSAS,30.95
71676,ARKANSAS,30.95
71677,ARKANSAS,30.95
71678,ARKANSAS,30.95
71701,ARKANSAS,30.95
71711,ARKANSAS,30.95
71720,ARKANSAS,30.95
71721,ARKANSAS,30.95
71722,ARKANSAS,30.95
71724,ARKANSAS,30.95
71725,ARKANSAS,30.95
71726,ARKANSAS,30.95
71728,ARKANSAS,30.95
71730,ARKANSAS,30.95
71731,ARKANSAS,30.95
71740,ARKANSAS,30.95
71742,ARKANSAS,30.95
71743,ARKANSAS,30.95
71744,ARKANSAS,30.95
71745,ARKANSAS,30.95
71747,ARKANSAS,30.95
71748,ARKANSAS,30.95
71749,ARKANSAS,30.95
71750,ARKANSAS,30.95
71751,ARKANSAS,30.95
71752,ARKANSAS,30.95
71753,ARKANSAS,30.95
71754,ARKANSAS,30.95
71758,ARKANSAS,30.95
71759,ARKANSAS,30.95
71762,ARKANSAS,30.95
71763,ARKANSAS,30.95
71764,ARKANSAS,30.95
71765,ARKANSAS,30.95
71766,ARKANSAS,30.95
71767,ARKANSAS,30.95
71768,ARKANSAS,30.95
71769,ARKANSAS,30.95
71770,ARKANSAS,30.95
71772,ARKANSAS,30.95
71801,ARKANSAS,30.95
71802,ARKANSAS,30.95
71820,ARKANSAS,30.95
71822,ARKANSAS,30.95
71823,ARKANSAS,30.95
71825,ARKANSAS,30.95
71826,ARKANSAS,30.95
71827,ARKANSAS,30.95
71828,ARKANSAS,30.95
71831,ARKANSAS,30.95
71832,ARKANSAS,30.95
71833,ARKANSAS,30.95
71834,ARKANSAS,30.95
71835,ARKANSAS,30.95
71836,ARKANSAS,30.95
71837,ARKANSAS,30.95
71838,ARKANSAS,30.95
71839,ARKANSAS,30.95
71840,ARKANSAS,30.95
71841,ARKANSAS,30.95
71842,ARKANSAS,30.95
71844,ARKANSAS,30.95
71845,ARKANSAS,30.95
71846,ARKANSAS,30.95
71847,ARKANSAS,30.95
71851,ARKANSAS,30.95
71852,ARKANSAS,30.95
71853,ARKANSAS,30.95
71854,ARKANSAS,30.95
71855,ARKANSAS,30.95
71857,ARKANSAS,30.95
71858,ARKANSAS,30.95
71859,ARKANSAS,30.95
71860,ARKANSAS,30.95
71861,ARKANSAS,30.95
71862,ARKANSAS,30.95
71864,ARKANSAS,30.95
71865,ARKANSAS,30.95
71866,ARKANSAS,30.95
71901,ARKANSAS,30.95
71902,ARKANSAS,30.95
71903,ARKANSAS,30.95
71909,ARKANSAS,30.95
71910,ARKANSAS,30.95
71913,ARKANSAS,30.95
71914,ARKANSAS,30.95
71920,ARKANSAS,30.95
71921,ARKANSAS,30.95
71922,ARKANSAS,30.95
71923,ARKANSAS,30.95
71929,ARKANSAS,30.95
71932,ARKANSAS,30.95
71933,ARKANSAS,30.95
71935,ARKANSAS,30.95
71937,ARKANSAS,30.95
71940,ARKANSAS,30.95
71941,ARKANSAS,30.95
71942,ARKANSAS,30.95
71943,ARKANSAS,30.95
71944,ARKANSAS,30.95
71945,ARKANSAS,30.95
71946,ARKANSAS,30.95
71949,ARKANSAS,30.95
71950,ARKANSAS,30.95
71951,ARKANSAS,30.95
71952,ARKANSAS,30.95
71953,ARKANSAS,30.95
71956,ARKANSAS,30.95
71957,ARKANSAS,30.95
71958,ARKANSAS,30.95
71959,ARKANSAS,30.95
71960,ARKANSAS,30.95
71961,ARKANSAS,30.95
71962,ARKANSAS,30.95
71964,ARKANSAS,30.95
71965,ARKANSAS,30.95
71966,ARKANSAS,30.95
71968,ARKANSAS,30.95
71969,ARKANSAS,30.95
71970,ARKANSAS,30.95
71971,ARKANSAS,30.95
71972,ARKANSAS,30.95
71973,ARKANSAS,30.95
71998,ARKANSAS,30.95
71999,ARKANSAS,30.95
72001,ARKANSAS,30.95
72002,ARKANSAS,30.95
72003,ARKANSAS,30.95
72004,ARKANSAS,30.95
72005,ARKANSAS,30.95
72006,ARKANSAS,30.95
72007,ARKANSAS,30.95
72010,ARKANSAS,30.95
72011,ARKANSAS,30.95
72012,ARKANSAS,30.95
72013,ARKANSAS,30.95
72014,ARKANSAS,30.95
72015,ARKANSAS,30.95
72016,ARKANSAS,30.95
72017,ARKANSAS,30.95
72018,ARKANSAS,30.95
72019,ARKANSAS,30.95
72020,ARKANSAS,30.95
72021,ARKANSAS,30.95
72022,ARKANSAS,30.95
72023,ARKANSAS,30.95
72024,ARKANSAS,30.95
72025,ARKANSAS,30.95
72026,ARKANSAS,30.95
72027,ARKANSAS,30.95
72028,ARKANSAS,30.95
72029,ARKANSAS,30.95
72030,ARKANSAS,30.95
72031,ARKANSAS,30.95
72032,ARKANSAS,30.95
72033,ARKANSAS,30.95
72034,ARKANSAS,30.95
72035,ARKANSAS,30.95
72036,ARKANSAS,30.95
72037,ARKANSAS,30.95
72038,ARKANSAS,30.95
72039,ARKANSAS,30.95
72040,ARKANSAS,30.95
72041,ARKANSAS,30.95
72042,ARKANSAS,30.95
72043,ARKANSAS,30.95
72044,ARKANSAS,30.95
72045,ARKANSAS,30.95
72046,ARKANSAS,30.95
72047,ARKANSAS,30.95
72048,ARKANSAS,30.95
72051,ARKANSAS,30.95
72052,ARKANSAS,30.95
72053,ARKANSAS,30.95
72055,ARKANSAS,30.95
72057,ARKANSAS,30.95
72058,ARKANSAS,30.95
72059,ARKANSAS,30.95
72060,ARKANSAS,30.95
72061,ARKANSAS,30.95
72063,ARKANSAS,30.95
72064,ARKANSAS,30.95
72065,ARKANSAS,30.95
72066,ARKANSAS,30.95
72067,ARKANSAS,30.95
72068,ARKANSAS,30.95
72069,ARKANSAS,30.95
72070,ARKANSAS,30.95
72071,ARKANSAS,30.95
72072,ARKANSAS,30.95
72073,ARKANSAS,30.95
72074,ARKANSAS,30.95
72075,ARKANSAS,30.95
72076,ARKANSAS,30.95
72078,ARKANSAS,30.95
72079,ARKANSAS,30.95
72080,ARKANSAS,30.95
72081,ARKANSAS,30.95
72082,ARKANSAS,30.95
72083,ARKANSAS,30.95
72084,ARKANSAS,30.95
72085,ARKANSAS,30.95
72086,ARKANSAS,30.95
72087,ARKANSAS,30.95
72088,ARKANSAS,30.95
72089,ARKANSAS,30.95
72099,ARKANSAS,30.95
72101,ARKANSAS,30.95
72102,ARKANSAS,30.95
72103,ARKANSAS,30.95
72104,ARKANSAS,30.95
72105,ARKANSAS,30.95
72106,ARKANSAS,30.95
72107,ARKANSAS,30.95
72108,ARKANSAS,30.95
72110,ARKANSAS,30.95
72111,ARKANSAS,30.95
72112,ARKANSAS,30.95
72113,ARKANSAS,30.95
72114,ARKANSAS,30.95
72115,ARKANSAS,30.95
72116,ARKANSAS,30.95
72117,ARKANSAS,30.95
72118,ARKANSAS,30.95
72119,ARKANSAS,30.95
72120,ARKANSAS,30.95
72121,ARKANSAS,30.95
72122,ARKANSAS,30.95
72123,ARKANSAS,30.95
72124,ARKANSAS,30.95
72125,ARKANSAS,30.95
72126,ARKANSAS,30.95
72127,ARKANSAS,30.95
72128,ARKANSAS,30.95
72129,ARKANSAS,30.95
72130,ARKANSAS,30.95
72131,ARKANSAS,30.95
72132,ARKANSAS,30.95
72133,ARKANSAS,30.95
72134,ARKANSAS,30.95
72135,ARKANSAS,30.95
72136,ARKANSAS,30.95
72137,ARKANSAS,30.95
72139,ARKANSAS,30.95
72140,ARKANSAS,30.95
72141,ARKANSAS,30.95
72142,ARKANSAS,30.95
72143,ARKANSAS,30.95
72145,ARKANSAS,30.95
72149,ARKANSAS,30.95
72150,ARKANSAS,30.95
72152,ARKANSAS,30.95
72153,ARKANSAS,30.95
72156,ARKANSAS,30.95
72157,ARKANSAS,30.95
72158,ARKANSAS,30.95
72160,ARKANSAS,30.95
72164,ARKANSAS,30.95
72165,ARKANSAS,30.95
72166,ARKANSAS,30.95
72167,ARKANSAS,30.95
72168,ARKANSAS,30.95
72169,ARKANSAS,30.95
72170,ARKANSAS,30.95
72173,ARKANSAS,30.95
72175,ARKANSAS,30.95
72176,ARKANSAS,30.95
72178,ARKANSAS,30.95
72179,ARKANSAS,30.95
72180,ARKANSAS,30.95
72181,ARKANSAS,30.95
72182,ARKANSAS,30.95
72183,ARKANSAS,30.95
72189,ARKANSAS,30.95
72190,ARKANSAS,30.95
72198,ARKANSAS,30.95
72199,ARKANSAS,30.95
72201,ARKANSAS,30.95
72202,ARKANSAS,30.95
72203,ARKANSAS,30.95
72204,ARKANSAS,30.95
72205,ARKANSAS,30.95
72206,ARKANSAS,30.95
72207,ARKANSAS,30.95
72208,ARKANSAS,30.95
72209,ARKANSAS,30.95
72210,ARKANSAS,30.95
72211,ARKANSAS,30.95
72212,ARKANSAS,30.95
72214,ARKANSAS,30.95
72215,ARKANSAS,30.95
72216,ARKANSAS,30.95
72217,ARKANSAS,30.95
72219,ARKANSAS,30.95
72221,ARKANSAS,30.95
72222,ARKANSAS,30.95
72223,ARKANSAS,30.95
72225,ARKANSAS,30.95
72227,ARKANSAS,30.95
72231,ARKANSAS,30.95
72255,ARKANSAS,30.95
72260,ARKANSAS,30.95
72295,ARKANSAS,30.95
72301,ARKANSAS,30.95
72303,ARKANSAS,30.95
72310,ARKANSAS,30.95
72311,ARKANSAS,30.95
72312,ARKANSAS,30.95
72313,ARKANSAS,30.95
72314,ARKANSAS,30.95
72315,ARKANSAS,30.95
72316,ARKANSAS,30.95
72319,ARKANSAS,30.95
72320,ARKANSAS,30.95
72321,ARKANSAS,30.95
72322,ARKANSAS,30.95
72324,ARKANSAS,30.95
72325,ARKANSAS,30.95
72326,ARKANSAS,30.95
72327,ARKANSAS,30.95
72328,ARKANSAS,30.95
72329,ARKANSAS,30.95
72330,ARKANSAS,30.95
72331,ARKANSAS,30.95
72332,ARKANSAS,30.95
72333,ARKANSAS,30.95
72335,ARKANSAS,30.95
72336,ARKANSAS,30.95
72338,ARKANSAS,30.95
72339,ARKANSAS,30.95
72340,ARKANSAS,30.95
72341,ARKANSAS,30.95
72342,ARKANSAS,30.95
72346,ARKANSAS,30.95
72347,ARKANSAS,30.95
72348,ARKANSAS,30.95
72350,ARKANSAS,30.95
72351,ARKANSAS,30.95
72352,ARKANSAS,30.95
72353,ARKANSAS,30.95
72354,ARKANSAS,30.95
72355,ARKANSAS,30.95
72358,ARKANSAS,30.95
72359,ARKANSAS,30.95
72360,ARKANSAS,30.95
72364,ARKANSAS,30.95
72365,ARKANSAS,30.95
72366,ARKANSAS,30.95
72367,ARKANSAS,30.95
72368,ARKANSAS,30.95
72369,ARKANSAS,30.95
72370,ARKANSAS,30.95
72372,ARKANSAS,30.95
72373,ARKANSAS,30.95
72374,ARKANSAS,30.95
72376,ARKANSAS,30.95
72377,ARKANSAS,30.95
72379,ARKANSAS,30.95
72381,ARKANSAS,30.95
72383,ARKANSAS,30.95
72384,ARKANSAS,30.95
72385,ARKANSAS,30.95
72386,ARKANSAS,30.95
72387,ARKANSAS,30.95
72389,ARKANSAS,30.95
72390,ARKANSAS,30.95
72391,ARKANSAS,30.95
72392,ARKANSAS,30.95
72394,ARKANSAS,30.95
72395,ARKANSAS,30.95
72396,ARKANSAS,30.95
72397,ARKANSAS,30.95
72401,ARKANSAS,30.95
72402,ARKANSAS,30.95
72403,ARKANSAS,30.95
72404,ARKANSAS,30.95
72405,ARKANSAS,30.95
72410,ARKANSAS,30.95
72411,ARKANSAS,30.95
72412,ARKANSAS,30.95
72413,ARKANSAS,30.95
72414,ARKANSAS,30.95
72415,ARKANSAS,30.95
72416,ARKANSAS,30.95
72417,ARKANSAS,30.95
72419,ARKANSAS,30.95
72421,ARKANSAS,30.95
72422,ARKANSAS,30.95
72424,ARKANSAS,30.95
72425,ARKANSAS,30.95
72426,ARKANSAS,30.95
72427,ARKANSAS,30.95
72428,ARKANSAS,30.95
72429,ARKANSAS,30.95
72430,ARKANSAS,30.95
72431,ARKANSAS,30.95
72432,ARKANSAS,30.95
72433,ARKANSAS,30.95
72434,ARKANSAS,30.95
72435,ARKANSAS,30.95
72436,ARKANSAS,30.95
72437,ARKANSAS,30.95
72438,ARKANSAS,30.95
72439,ARKANSAS,30.95
72440,ARKANSAS,30.95
72441,ARKANSAS,30.95
72442,ARKANSAS,30.95
72443,ARKANSAS,30.95
72444,ARKANSAS,30.95
72445,ARKANSAS,30.95
72447,ARKANSAS,30.95
72449,ARKANSAS,30.95
72450,ARKANSAS,30.95
72451,ARKANSAS,30.95
72453,ARKANSAS,30.95
72454,ARKANSAS,30.95
72455,ARKANSAS,30.95
72456,ARKANSAS,30.95
72457,ARKANSAS,30.95
72458,ARKANSAS,30.95
72459,ARKANSAS,30.95
72460,ARKANSAS,30.95
72461,ARKANSAS,30.95
72462,ARKANSAS,30.95
72464,ARKANSAS,30.95
72465,ARKANSAS,30.95
72466,ARKANSAS,30.95
72467,ARKANSAS,30.95
72469,ARKANSAS,30.95
72470,ARKANSAS,30.95
72471,ARKANSAS,30.95
72472,ARKANSAS,30.95
72473,ARKANSAS,30.95
72474,ARKANSAS,30.95
72475,ARKANSAS,30.95
72476,ARKANSAS,30.95
72478,ARKANSAS,30.95
72479,ARKANSAS,30.95
72482,ARKANSAS,30.95
72501,ARKANSAS,30.95
72503,ARKANSAS,30.95
72512,ARKANSAS,30.95
72513,ARKANSAS,30.95
72515,ARKANSAS,30.95
72516,ARKANSAS,30.95
72517,ARKANSAS,30.95
72519,ARKANSAS,30.95
72520,ARKANSAS,30.95
72521,ARKANSAS,30.95
72522,ARKANSAS,30.95
72523,ARKANSAS,30.95
72524,ARKANSAS,30.95
72525,ARKANSAS,30.95
72526,ARKANSAS,30.95
72527,ARKANSAS,30.95
72528,ARKANSAS,30.95
72529,ARKANSAS,30.95
72530,ARKANSAS,30.95
72531,ARKANSAS,30.95
72532,ARKANSAS,30.95
72533,ARKANSAS,30.95
72534,ARKANSAS,30.95
72536,ARKANSAS,30.95
72537,ARKANSAS,30.95
72538,ARKANSAS,30.95
72539,ARKANSAS,30.95
72540,ARKANSAS,30.95
72542,ARKANSAS,30.95
72543,ARKANSAS,30.95
72544,ARKANSAS,30.95
72545,ARKANSAS,30.95
72546,ARKANSAS,30.95
72550,ARKANSAS,30.95
72553,ARKANSAS,30.95
72554,ARKANSAS,30.95
72555,ARKANSAS,30.95
72556,ARKANSAS,30.95
72557,ARKANSAS,30.95
72560,ARKANSAS,30.95
72561,ARKANSAS,30.95
72562,ARKANSAS,30.95
72564,ARKANSAS,30.95
72565,ARKANSAS,30.95
72566,ARKANSAS,30.95
72567,ARKANSAS,30.95
72568,ARKANSAS,30.95
72569,ARKANSAS,30.95
72571,ARKANSAS,30.95
72572,ARKANSAS,30.95
72573,ARKANSAS,30.95
72575,ARKANSAS,30.95
72576,ARKANSAS,30.95
72577,ARKANSAS,30.95
72578,ARKANSAS,30.95
72579,ARKANSAS,30.95
72581,ARKANSAS,30.95
72583,ARKANSAS,30.95
72584,ARKANSAS,30.95
72585,ARKANSAS,30.95
72587,ARKANSAS,30.95
72601,ARKANSAS,30.95
72602,ARKANSAS,30.95
72610,ARKANSAS,30.95
72611,ARKANSAS,30.95
72613,ARKANSAS,30.95
72615,ARKANSAS,30.95
72616,ARKANSAS,30.95
72617,ARKANSAS,30.95
72619,ARKANSAS,30.95
72623,ARKANSAS,30.95
72624,ARKANSAS,30.95
72626,ARKANSAS,30.95
72628,ARKANSAS,30.95
72629,ARKANSAS,30.95
72630,ARKANSAS,30.95
72631,ARKANSAS,30.95
72632,ARKANSAS,30.95
72633,ARKANSAS,30.95
72634,ARKANSAS,30.95
72635,ARKANSAS,30.95
72636,ARKANSAS,30.95
72638,ARKANSAS,30.95
72639,ARKANSAS,30.95
72640,ARKANSAS,30.95
72641,ARKANSAS,30.95
72642,ARKANSAS,30.95
72644,ARKANSAS,30.95
72645,ARKANSAS,30.95
72648,ARKANSAS,30.95
72650,ARKANSAS,30.95
72651,ARKANSAS,30.95
72653,ARKANSAS,30.95
72654,ARKANSAS,30.95
72655,ARKANSAS,30.95
72657,ARKANSAS,30.95
72658,ARKANSAS,30.95
72659,ARKANSAS,30.95
72660,ARKANSAS,30.95
72661,ARKANSAS,30.95
72662,ARKANSAS,30.95
72663,ARKANSAS,30.95
72666,ARKANSAS,30.95
72668,ARKANSAS,30.95
72669,ARKANSAS,30.95
72670,ARKANSAS,30.95
72672,ARKANSAS,30.95
72675,ARKANSAS,30.95
72677,ARKANSAS,30.95
72679,ARKANSAS,30.95
72680,ARKANSAS,30.95
72682,ARKANSAS,30.95
72683,ARKANSAS,30.95
72685,ARKANSAS,30.95
72686,ARKANSAS,30.95
72687,ARKANSAS,30.95
72701,ARKANSAS,30.95
72702,ARKANSAS,30.95
72703,ARKANSAS,30.95
72704,ARKANSAS,30.95
72711,ARKANSAS,30.95
72712,ARKANSAS,30.95
72713,ARKANSAS,30.95
72714,ARKANSAS,30.95
72715,ARKANSAS,30.95
72716,ARKANSAS,30.95
72717,ARKANSAS,30.95
72718,ARKANSAS,30.95
72719,ARKANSAS,30.95
72721,ARKANSAS,30.95
72722,ARKANSAS,30.95
72727,ARKANSAS,30.95
72728,ARKANSAS,30.95
72729,ARKANSAS,30.95
72730,ARKANSAS,30.95
72732,ARKANSAS,30.95
72733,ARKANSAS,30.95
72734,ARKANSAS,30.95
72735,ARKANSAS,30.95
72736,ARKANSAS,30.95
72737,ARKANSAS,30.95
72738,ARKANSAS,30.95
72739,ARKANSAS,30.95
72740,ARKANSAS,30.95
72741,ARKANSAS,30.95
72742,ARKANSAS,30.95
72744,ARKANSAS,30.95
72745,ARKANSAS,30.95
72747,ARKANSAS,30.95
72749,ARKANSAS,30.95
72751,ARKANSAS,30.95
72752,ARKANSAS,30.95
72753,ARKANSAS,30.95
72756,ARKANSAS,30.95
72757,ARKANSAS,30.95
72758,ARKANSAS,30.95
72760,ARKANSAS,30.95
72761,ARKANSAS,30.95
72762,ARKANSAS,30.95
72764,ARKANSAS,30.95
72765,ARKANSAS,30.95
72766,ARKANSAS,30.95
72768,ARKANSAS,30.95
72769,ARKANSAS,30.95
72770,ARKANSAS,30.95
72773,ARKANSAS,30.95
72774,ARKANSAS,30.95
72776,ARKANSAS,30.95
72801,ARKANSAS,30.95
72802,ARKANSAS,30.95
72811,ARKANSAS,30.95
72812,ARKANSAS,30.95
72820,ARKANSAS,30.95
72821,ARKANSAS,30.95
72823,ARKANSAS,30.95
72824,ARKANSAS,30.95
72826,ARKANSAS,30.95
72827,ARKANSAS,30.95
72828,ARKANSAS,30.95
72829,ARKANSAS,30.95
72830,ARKANSAS,30.95
72832,ARKANSAS,30.95
72833,ARKANSAS,30.95
72834,ARKANSAS,30.95
72835,ARKANSAS,30.95
72837,ARKANSAS,30.95
72838,ARKANSAS,30.95
72839,ARKANSAS,30.95
72840,ARKANSAS,30.95
72841,ARKANSAS,30.95
72842,ARKANSAS,30.95
72843,ARKANSAS,30.95
72845,ARKANSAS,30.95
72846,ARKANSAS,30.95
72847,ARKANSAS,30.95
72851,ARKANSAS,30.95
72852,ARKANSAS,30.95
72853,ARKANSAS,30.95
72854,ARKANSAS,30.95
72855,ARKANSAS,30.95
72856,ARKANSAS,30.95
72857,ARKANSAS,30.95
72858,ARKANSAS,30.95
72860,ARKANSAS,30.95
72863,ARKANSAS,30.95
72865,ARKANSAS,30.95
72901,ARKANSAS,30.95
72902,ARKANSAS,30.95
72903,ARKANSAS,30.95
72904,ARKANSAS,30.95
72905,ARKANSAS,30.95
72906,ARKANSAS,30.95
72908,ARKANSAS,30.95
72913,ARKANSAS,30.95
72914,ARKANSAS,30.95
72916,ARKANSAS,30.95
72917,ARKANSAS,30.95
72918,ARKANSAS,30.95
72919,ARKANSAS,30.95
72921,ARKANSAS,30.95
72923,ARKANSAS,30.95
72924,ARKANSAS,30.95
72926,ARKANSAS,30.95
72927,ARKANSAS,30.95
72928,ARKANSAS,30.95
72930,ARKANSAS,30.95
72932,ARKANSAS,30.95
72933,ARKANSAS,30.95
72934,ARKANSAS,30.95
72935,ARKANSAS,30.95
72936,ARKANSAS,30.95
72937,ARKANSAS,30.95
72938,ARKANSAS,30.95
72940,ARKANSAS,30.95
72941,ARKANSAS,30.95
72943,ARKANSAS,30.95
72944,ARKANSAS,30.95
72945,ARKANSAS,30.95
72946,ARKANSAS,30.95
72947,ARKANSAS,30.95
72948,ARKANSAS,30.95
72949,ARKANSAS,30.95
72950,ARKANSAS,30.95
72951,ARKANSAS,30.95
72952,ARKANSAS,30.95
72955,ARKANSAS,30.95
72956,ARKANSAS,30.95
72957,ARKANSAS,30.95
72958,ARKANSAS,30.95
72959,ARKANSAS,30.95
96799,NA,NA
85001,ARIZONA,33.73
85002,ARIZONA,33.73
85003,ARIZONA,33.73
85004,ARIZONA,33.73
85005,ARIZONA,33.73
85006,ARIZONA,33.73
85007,ARIZONA,33.73
85008,ARIZONA,33.73
85009,ARIZONA,33.73
85010,ARIZONA,33.73
85011,ARIZONA,33.73
85012,ARIZONA,33.73
85013,ARIZONA,33.73
85014,ARIZONA,33.73
85015,ARIZONA,33.73
85016,ARIZONA,33.73
85017,ARIZONA,33.73
85018,ARIZONA,33.73
85019,ARIZONA,33.73
85020,ARIZONA,33.73
85021,ARIZONA,33.73
85022,ARIZONA,33.73
85023,ARIZONA,33.73
85024,ARIZONA,33.73
85025,ARIZONA,33.73
85026,ARIZONA,33.73
85027,ARIZONA,33.73
85028,ARIZONA,33.73
85029,ARIZONA,33.73
85030,ARIZONA,33.73
85031,ARIZONA,33.73
85032,ARIZONA,33.73
85033,ARIZONA,33.73
85034,ARIZONA,33.73
85035,ARIZONA,33.73
85036,ARIZONA,33.73
85037,ARIZONA,33.73
85038,ARIZONA,33.73
85039,ARIZONA,33.73
85040,ARIZONA,33.73
85041,ARIZONA,33.73
85042,ARIZONA,33.73
85043,ARIZONA,33.73
85044,ARIZONA,33.73
85045,ARIZONA,33.73
85046,ARIZONA,33.73
85048,ARIZONA,33.73
85050,ARIZONA,33.73
85051,ARIZONA,33.73
85053,ARIZONA,33.73
85054,ARIZONA,33.73
85055,ARIZONA,33.73
85060,ARIZONA,33.73
85061,ARIZONA,33.73
85062,ARIZONA,33.73
85063,ARIZONA,33.73
85064,ARIZONA,33.73
85065,ARIZONA,33.73
85066,ARIZONA,33.73
85067,ARIZONA,33.73
85068,ARIZONA,33.73
85069,ARIZONA,33.73
85070,ARIZONA,33.73
85071,ARIZONA,33.73
85072,ARIZONA,33.73
85073,ARIZONA,33.73
85074,ARIZONA,33.73
85075,ARIZONA,33.73
85076,ARIZONA,33.73
85077,ARIZONA,33.73
85078,ARIZONA,33.73
85079,ARIZONA,33.73
85080,ARIZONA,33.73
85082,ARIZONA,33.73
85083,ARIZONA,33.73
85085,ARIZONA,33.73
85086,ARIZONA,33.73
85087,ARIZONA,33.73
85096,ARIZONA,33.73
85097,ARIZONA,33.73
85098,ARIZONA,33.73
85099,ARIZONA,33.73
85117,ARIZONA,33.73
85118,ARIZONA,33.73
85119,ARIZONA,33.73
85120,ARIZONA,33.73
85121,ARIZONA,33.73
85122,ARIZONA,33.73
85123,ARIZONA,33.73
85127,ARIZONA,33.73
85128,ARIZONA,33.73
85130,ARIZONA,33.73
85131,ARIZONA,33.73
85132,ARIZONA,33.73
85135,ARIZONA,33.73
85137,ARIZONA,33.73
85138,ARIZONA,33.73
85139,ARIZONA,33.73
85140,ARIZONA,33.73
85141,ARIZONA,33.73
85142,ARIZONA,33.73
85143,ARIZONA,33.73
85144,ARIZONA,33.73
